項次,日期,時間,丙烯儲槽溫度,反應器溫度(底),反應器溫度,反應器溫度,反應器溫度,反應器溫度,反應器溫度(頂),反應器出口冷卻溫度,反應器CHP25%入口加熱帶溫度,出料加熱帶溫度,丙烯儲槽壓力,丙烯pump出口壓力,丙烯pump出口至反應器管線壓力,CHP25% 儲槽壓力,氣液分離槽壓力,CHP25%儲槽液位,氮氣質量流量計,背壓閥壓力,氣體質量流量計,反應器入口丙烯加熱帶,氣體質量流量計總量,反應器壓力差,CHP25% pump出口至反應器壓力,WHSV
單位,年月日,時分秒,℃,℃,℃,℃,℃,℃,℃,℃,℃,℃,Kg/cm2,Kg/cm2,Kg/cm2,Kg/cm2,Kg/cm2,mm,g/hr,Kg/cm2,g/hr,℃,g,Kg/cm2,Kg/cm2,h-1
範圍,每天,,0-50,0-200,0-200,0-200,0-200,0-200,0-200,0-100,0-100,0-100,0-50,0-100,0-100,0-10,0-10,0-500,0-200,0-100,0-250,0-100,0-300,0-10,0-100,0-15
,Date,Time,TI-101,TI-102,TI-103,TI-104,TI-105,TI-106,TI-107,TI-108,TIC-101,TI-301,PI-101,PI-102,PI-103,PI-301,PI-104,LI-301,FIC-201,PIC-101,FI-101,TIC-102,FI-101 TR,DPI-101,PI-302,(尚未建立)
,2016/8/1,14:46:46,141,84.6,84,84.8,85,85.7,82.9,28.4,0,0,16.1,30.9,30.8,1.1,21.3,185,0,30.1,0,22.8,17,0.7,,
,2016/8/1,14:47:06,140,84.6,84,84.7,85,85.7,82.9,28.4,0,0,16.2,30.6,30.5,1,21.3,186,0,29.9,0,22.8,17,0.6,,
,2016/8/1,14:47:26,140,84.6,84,84.8,85.1,85.7,83,28.4,0,0,16,30.8,30.9,1.1,21.3,186,0,30.2,0,22.7,17,0.7,,
,2016/8/1,14:47:46,141,84.6,84.1,84.8,85,85.6,82.9,28.3,0,0,16.1,30.9,31,1.1,21.3,187,0,30.2,0,22.8,17,0.8,,
,2016/8/1,14:48:06,141,84.6,84,84.8,85,85.6,82.8,28.3,0,0,16.2,30.7,30.7,1.1,21.3,186,0,30,0,22.8,17,0.7,,
,2016/8/1,14:48:26,141,84.6,84,84.7,85,85.7,82.9,28.4,0,0,16.1,30.8,30.9,1.1,21.3,186,0,30.2,0,22.8,17,0.6,,
,2016/8/1,14:48:46,140,84.6,84,84.7,85,85.6,82.8,28.3,0,0,16.1,30.7,30.8,1.1,21.3,186,0,30.1,0,22.8,17,0.6,,
,2016/8/1,14:49:06,141,84.6,84,84.8,85,85.6,82.8,28.3,0,0,16.1,30.8,30.8,1.1,21.3,185,0,30.1,0,22.8,17,0.7,,
,2016/8/1,14:49:26,141,84.6,84.1,84.8,85,85.6,82.8,28.3,0,0,16.1,30.6,30.7,1.1,21.3,185,0,30,0,22.8,17,0.7,,
,2016/8/1,14:49:46,141,84.6,84,84.8,85.1,85.7,82.9,28.4,0,0,16,30.9,30.9,1.2,21.3,186,0,30.2,0,22.8,17,0.7,,
,2016/8/1,14:50:06,141,84.6,84.1,84.8,85,85.7,82.9,28.4,0,0,16.1,30.9,30.9,1.2,21.3,186,0,30.2,0,22.8,17,0.7,,
,2016/8/1,14:50:26,141,84.6,84,84.8,85,85.7,82.9,28.3,0,0,16.2,30.6,30.7,1.1,21.3,185,0,30,0,22.8,17,0.7,,
,2016/8/1,14:50:46,141,84.6,84,84.8,84.9,85.5,82.8,28.3,0,0,16.1,30.6,30.6,1,21.3,185,0,30,0,22.8,17,0.6,,
,2016/8/1,14:51:06,141,84.6,84,84.8,85,85.7,82.9,28.4,0,0,16.1,30.7,30.7,1.1,21.3,185,0,30.1,0,22.8,17,0.6,,
,2016/8/1,14:51:26,141,84.6,84,84.8,85,85.7,82.9,28.4,0,0,16.2,30.9,30.8,1.1,21.3,185,0,30.1,0,22.8,17,0.8,,
,2016/8/1,14:51:46,141,84.6,84.1,84.8,85.1,85.7,82.9,28.3,0,0,16.1,30.7,30.6,1.2,21.3,185,0,29.9,0,22.8,17,0.7,,
,2016/8/1,14:52:06,141,84.6,84.1,84.8,85,85.7,82.8,28.4,0,0,16.2,30.9,31,1.1,21.3,185,0,30.3,0,22.8,17,0.7,,
,2016/8/1,14:52:26,141,84.6,84,84.8,85.1,85.7,82.8,28.4,0,0,16.2,30.7,31,1.1,21.3,186,0,30.1,0,22.8,17,0.9,,
,2016/8/1,14:52:46,141,84.6,84.1,84.8,85,85.7,82.8,28.4,0,0,16.1,30.7,30.6,1.1,21.3,184,0,30,0,22.8,17,0.6,,
,2016/8/1,14:53:06,141,84.6,84.1,84.8,85,85.6,82.8,28.4,0,0,16.1,30.8,30.9,1.2,21.3,185,0,30.2,0,22.8,17,0.7,,
,2016/8/1,14:53:26,141,84.6,84.1,84.8,85,85.7,82.8,28.4,0,0,16.1,30.6,30.5,1.1,21.3,185,0,30,0,22.8,17,0.5,,
,2016/8/1,14:53:46,141,84.6,84.1,84.8,84.9,85.6,82.7,28.3,0,0,16.1,30.8,30.9,1,21.3,185,0,30.1,0,22.8,17,0.8,,
,2016/8/1,14:54:06,141,84.6,84,84.8,85,85.5,82.7,28.3,0,0,16.1,30.8,30.8,1.2,21.3,185,0,30.1,0,22.8,17,0.7,,
,2016/8/1,14:54:26,141,84.6,84.1,84.8,85,85.7,82.8,28.4,0,0,16.1,30.8,30.8,1.1,21.3,184,0,30.1,0,22.9,17,0.7,,
,2016/8/1,14:54:46,141,84.6,84,84.8,85,85.6,82.9,28.4,0,0,16.1,30.8,30.9,1.1,21.3,185,0,30.1,16.5,22.8,17,0.8,,
,2016/8/1,14:55:06,141,84.6,84.1,84.8,85,85.7,82.9,28.4,0,0,16.1,30.6,30.7,1.2,21.3,185,0,30,52.1,22.8,17,0.7,,
,2016/8/1,14:55:26,141,84.6,84,84.8,85,85.7,82.8,28.4,0,0,16,30.8,30.8,1.1,21.3,185,0,30,79,22.8,17,0.7,,
,2016/8/1,14:55:46,141,84.6,84,84.8,85.1,85.7,82.8,28.4,0,0,16.1,30.8,30.9,1.2,21.3,184,0,30.3,94.3,22.8,18,0.6,,
,2016/8/1,14:56:06,141,84.6,84.1,84.8,85.1,85.8,82.8,28.4,0,0,16.1,30.9,30.9,1,21.3,184,0,30.2,134.6,22.8,18,0.7,,
,2016/8/1,14:56:26,141,84.6,84.1,84.8,85.1,85.7,82.8,28.4,0,0,16.1,30.7,30.7,1.2,21.3,185,0,30,134.1,22.9,19,0.8,,
,2016/8/1,14:56:46,141,84.6,84.1,84.8,85.1,85.7,82.7,28.4,0,0,16.1,30.9,31,1.1,21.3,185,0,30.3,133.5,22.8,20,0.6,,
,2016/8/1,14:57:06,141,84.6,84.1,84.8,85,85.8,82.8,28.4,0,0,16.2,30.7,30.8,1.1,21.3,184,0,30.1,104.1,22.8,21,0.8,,
,2016/8/1,14:57:26,141,84.6,84.1,84.8,85,85.6,82.7,28.3,0,0,16.2,30.6,30.7,1.1,21.3,184,0,30.1,112.4,22.9,21,0.7,,
,2016/8/1,14:57:46,141,84.7,84.1,84.8,85,85.8,82.8,28.4,0,0,16.1,30.8,30.9,1.2,21.3,184,0,30.2,98.5,22.9,22,0.7,,
,2016/8/1,14:58:06,141,84.6,84.1,84.8,84.9,85.6,82.7,28.3,0,0,16.2,30.6,30.6,1,21.3,185,0,30,103,22.8,22,0.7,,
,2016/8/1,14:58:26,141,84.6,84.1,84.8,85,85.7,82.7,28.4,0,0,16.1,30.7,30.7,1.1,21.3,184,0,30.1,99.3,22.9,23,0.6,,
,2016/8/1,14:58:46,141,84.7,84.1,84.9,85,85.7,82.7,28.4,0,0,16.1,30.8,30.9,1.1,21.3,183,0,30.2,0,22.9,23,0.7,,
,2016/8/1,14:59:06,140,84.7,84.1,84.8,85,85.6,82.6,28.4,0,0,16.2,30.6,30.7,1.2,21.3,184,0,30,0,22.9,23,0.7,,
,2016/8/1,14:59:26,141,84.7,84.1,84.8,85,85.7,82.5,28.3,0,0,16.1,30.7,30.9,1.2,21.3,184,0,30,0,22.9,23,0.8,,
,2016/8/1,14:59:46,141,84.7,84.1,84.8,84.9,85.7,82.4,28.3,0,0,16.2,30.7,30.8,1.2,21.3,183,0,30.1,0,22.9,23,0.7,,
,2016/8/1,15:00:06,141,84.7,84.1,84.9,85,85.7,82.5,28.4,0,0,16.2,30.8,30.9,1.2,21.3,184,0,30.1,0,22.9,23,0.8,,
,2016/8/1,15:00:26,141,84.7,84.1,84.8,85,85.7,82.4,28.3,0,0,16.1,30.8,30.8,1.2,21.3,183,0,30.1,0,22.9,23,0.7,,
,2016/8/1,15:00:46,140,84.7,84.1,84.8,85,85.7,82.5,28.3,0,0,16.1,30.9,30.7,1.1,21.3,184,0,30.1,0,22.9,23,0.7,,
,2016/8/1,15:01:06,140,84.7,84.1,84.8,85,85.6,82.5,28.3,0,0,16,30.7,30.8,1.2,21.3,183,0,30,0,22.9,23,0.8,,
,2016/8/1,15:01:26,140,84.6,84.1,84.8,85,85.7,82.6,28.3,0,0,16.1,31,31,1.1,21.3,185,0,30.3,0,22.9,23,0.7,,
,2016/8/1,15:01:46,140,84.7,84.1,84.8,85,85.7,82.6,28.3,0,0,16.1,30.9,30.9,1.2,21.3,183,0,30.2,0,22.9,23,0.7,,
,2016/8/1,15:02:06,140,84.6,84.1,84.8,85,85.7,82.7,28.3,0,0,16.1,30.6,30.8,1.2,21.3,184,0,30,0,22.9,23,0.7,,
,2016/8/1,15:02:26,140,84.7,84.1,84.8,85,85.6,82.7,28.3,0,0,16.1,30.8,30.7,1.2,21.3,184,0,30,0,22.9,23,0.6,,
,2016/8/1,15:02:46,140,84.6,84.1,84.8,85,85.7,82.8,28.3,0,0,16.2,30.4,30.6,1.2,21.3,183,0,29.9,0,22.9,23,0.6,,
,2016/8/1,15:03:06,140,84.7,84.1,84.8,85,85.7,82.8,28.3,0,0,16.2,30.6,30.6,1.2,21.3,184,0,30.1,0,22.9,23,0.6,,
,2016/8/1,15:03:26,140,84.7,84.1,84.9,85.1,85.7,82.8,28.3,0,0,16.2,30.9,31,1,21.3,183,0,30.3,0,22.9,23,0.7,,
,2016/8/1,15:03:46,140,84.7,84.1,84.9,85.1,85.7,82.8,28.3,0,0,16.2,30.8,30.8,1.2,21.3,183,0,30.1,0,22.8,23,0.8,,
,2016/8/1,15:04:06,139,84.7,84.1,84.8,85,85.6,82.8,28.3,0,0,16.2,30.7,30.7,1.1,21.3,184,0,30,0,22.8,23,0.7,,
,2016/8/1,15:04:26,140,84.7,84.1,84.9,85.1,85.6,82.9,28.3,0,0,16.1,30.7,30.8,1.1,21.3,183,0,30.1,0,22.8,23,0.7,,
,2016/8/1,15:04:46,140,84.7,84.1,84.8,85,85.7,82.9,28.3,0,0,16.1,30.8,30.7,1.1,21.3,184,0,30.1,0,22.8,23,0.7,,
,2016/8/1,15:05:06,140,84.7,84.1,84.8,85.1,85.7,83,28.4,0,0,16.2,30.6,30.7,1,21.3,184,0,30,0,22.8,23,0.7,,
,2016/8/1,15:05:26,140,84.7,84.1,84.8,85,85.7,83,28.3,0,0,16,30.6,30.7,1.1,21.3,183,0,30,0,22.8,23,0.8,,
,2016/8/1,15:05:46,140,84.7,84.1,84.8,85,85.6,83,28.3,0,0,16,30.7,30.9,1.2,21.3,184,0,30.1,0,22.8,23,0.8,,
,2016/8/1,15:06:06,140,84.7,84.1,84.8,85,85.7,82.9,28.3,0,0,16.1,30.6,30.6,1.2,21.3,184,0,30,0,22.8,23,0.6,,
,2016/8/1,15:06:26,140,84.7,84.1,84.8,85,85.6,82.9,28.3,0,0,16,30.9,30.9,1.1,21.3,184,0,30.1,0,22.8,23,0.8,,
,2016/8/1,15:06:46,140,84.6,84.1,84.8,85,85.6,82.8,28.3,0,0,16.1,30.7,30.7,1.1,21.3,184,0,30.1,0,22.8,23,0.6,,
,2016/8/1,15:07:06,140,84.6,84.1,84.8,85,85.6,82.7,28.3,0,0,16.2,30.6,30.8,1.1,21.3,183,0,30,0,22.8,23,0.7,,
,2016/8/1,15:07:26,140,84.7,84.1,84.8,85,85.7,82.7,28.3,0,0,16.1,30.7,30.9,1.1,21.3,183,0,30.2,0,22.8,23,0.7,,
,2016/8/1,15:07:46,140,84.7,84.1,84.8,85.1,85.8,82.8,28.4,0,0,16.1,30.7,30.9,1.1,21.3,183,0,30.1,0,22.8,23,0.8,,
,2016/8/1,15:08:06,140,84.7,84.1,84.8,85,85.6,82.7,28.3,0,0,16.2,30.9,30.7,1.1,21.3,184,0,30.1,0,22.8,23,0.6,,
,2016/8/1,15:08:26,140,84.6,84.1,84.8,85,85.6,82.6,28.3,0,0,16.2,30.9,30.8,1.2,21.3,182,0,30.1,0,22.8,23,0.7,,
,2016/8/1,15:08:46,139,84.7,84.1,84.8,85,85.7,82.6,28.3,0,0,16,30.6,30.6,1.2,21.3,184,0,30,0,22.8,23,0.6,,
,2016/8/1,15:09:06,139,84.7,84.1,84.8,85,85.7,82.6,28.3,0,0,16.1,30.7,30.7,1.1,21.3,183,0,30.1,0,22.8,23,0.6,,
,2016/8/1,15:09:26,140,84.6,84.1,84.8,85,85.6,82.6,28.3,0,0,16.1,30.6,30.7,1.1,21.3,183,0,30.1,0,22.8,23,0.6,,
,2016/8/1,15:09:46,139,84.6,84.1,84.9,85,85.6,82.7,28.3,0,0,16.1,30.6,30.6,1.2,21.3,183,0,30,0,22.9,23,0.7,,
,2016/8/1,15:10:06,139,84.6,84.1,84.9,85,85.7,82.7,28.3,0,0,16.1,31,31.1,1.1,21.3,183,0,30.3,0,22.8,23,0.8,,
,2016/8/1,15:10:26,139,84.6,84.1,84.9,85,85.7,82.7,28.3,0,0,16.1,30.7,30.9,1.1,21.3,183,0,30.1,0,22.8,23,0.7,,
,2016/8/1,15:10:46,139,84.6,84.1,84.8,85,85.7,82.8,28.3,0,0,16.1,30.6,30.6,1.1,21.3,182,0,29.9,0,22.8,23,0.6,,
,2016/8/1,15:11:06,139,84.7,84.1,84.8,85,85.7,82.8,28.3,0,0,16.1,30.9,30.8,1.1,21.3,182,0,30.2,0,22.8,23,0.7,,
,2016/8/1,15:11:26,139,84.7,84.1,84.8,85,85.7,82.9,28.3,0,0,16.1,30.7,30.7,1.1,21.3,182,0,30,0,22.8,23,0.7,,
,2016/8/1,15:11:46,139,84.7,84.1,84.9,85,85.7,83,28.3,0,0,16.2,30.8,30.9,1.1,21.3,183,0,30.2,0,22.8,23,0.7,,
,2016/8/1,15:12:06,139,84.7,84.1,84.8,85,85.7,83,28.3,0,0,16.1,30.8,30.9,1.2,21.3,183,0,30.1,0,22.8,23,0.8,,
,2016/8/1,15:12:26,139,84.6,84.1,84.8,85.1,85.7,83,28.3,0,0,16.1,30.6,30.7,1.2,21.3,183,0,30,0,22.8,23,0.7,,
,2016/8/1,15:12:46,139,84.6,84.1,84.8,85.1,85.7,83,28.3,0,0,16,31,30.9,1.2,21.3,183,0,30.3,0,22.8,23,0.6,,
,2016/8/1,15:13:06,139,84.7,84.1,84.8,85.1,85.7,83.1,28.4,0,0,16.2,30.5,30.6,1.1,21.3,183,0,30,0,22.8,23,0.7,,
,2016/8/1,15:13:26,139,84.7,84.1,84.8,85,85.7,83,28.3,0,0,16.1,30.7,30.8,1,21.3,182,0,30.1,0,22.8,23,0.8,,
,2016/8/1,15:13:46,139,84.7,84.1,84.8,85,85.7,83,28.3,0,0,16.2,30.9,30.9,1.1,21.3,183,0,30.2,0,22.8,23,0.7,,
,2016/8/1,15:14:06,139,84.7,84.1,84.8,85,85.7,83,28.3,0,0,16.1,30.7,30.7,1,21.3,182,0,30.1,0,22.8,23,0.6,,
,2016/8/1,15:14:26,138,84.6,84.1,84.8,85.1,85.6,83,28.3,0,0,16.1,30.8,30.8,1.2,21.3,183,0,30.2,0,22.8,23,0.6,,
,2016/8/1,15:14:46,138,84.6,84.1,84.8,84.9,85.6,82.9,28.3,0,0,16,30.7,30.8,1.1,21.3,183,0,29.9,0,22.8,23,0.9,,
,2016/8/1,15:15:06,138,84.6,84.1,84.8,85,85.7,83,28.3,0,0,16.2,30.6,30.6,1,21.3,182,0,29.8,0,22.8,23,0.8,,
,2016/8/1,15:15:26,138,84.6,84.1,84.8,85,85.6,83,28.4,0,0,16.1,30.8,30.8,1.2,21.3,182,0,30.1,0,22.8,23,0.7,,
,2016/8/1,15:15:46,138,84.6,84.1,84.8,85,85.7,83.1,28.4,0,0,16.1,30.9,30.8,1.2,21.3,183,0,30.1,0,22.8,23,0.7,,
,2016/8/1,15:16:06,138,84.7,84.1,84.8,85.1,85.7,83.1,28.4,0,0,16.1,30.6,30.6,1.1,21.3,182,0,30,0,22.8,23,0.7,,
,2016/8/1,15:16:26,138,84.6,84.1,84.8,85,85.7,83.1,28.4,0,0,16.1,30.8,30.8,1.1,21.3,182,0,30.2,0,22.8,23,0.6,,
,2016/8/1,15:16:46,138,84.6,84.1,84.8,85,85.6,83.1,28.4,0,0,16.1,30.7,30.7,1.1,21.3,182,0,30.1,0,22.8,23,0.6,,
,2016/8/1,15:17:06,138,84.6,84.1,84.8,85,85.6,83.1,28.3,0,0,16.1,30.8,30.9,1.2,21.3,182,0,30.1,0,22.8,23,0.7,,
,2016/8/1,15:17:26,138,84.6,84.1,84.8,85,85.7,83.2,28.4,0,0,16.1,30.6,30.7,1.1,21.3,183,0,29.9,0,22.8,23,0.8,,
,2016/8/1,15:17:46,138,84.6,84.1,84.8,85,85.7,83.1,28.4,0,0,15.9,30.7,30.8,1.2,21.3,181,0,30.1,0,22.8,23,0.7,,
,2016/8/1,15:18:06,138,84.6,84.1,84.8,85,85.7,83,28.4,0,0,16,30.9,31,1,21.3,181,0,30.3,0,22.8,23,0.7,,
,2016/8/1,15:18:26,138,84.6,84.1,84.8,85,85.7,82.9,28.3,0,0,16.1,30.7,30.9,1.1,21.3,182,0,30.1,0,22.8,23,0.7,,
,2016/8/1,15:18:46,138,84.6,84.1,84.8,85,85.7,82.9,28.4,0,0,16.1,30.6,30.8,1.2,21.3,181,0,30.1,0,22.8,23,0.7,,
,2016/8/1,15:19:06,137,84.6,84.1,84.8,85.1,85.7,82.9,28.4,0,0,16.2,30.7,30.9,1.1,21.3,182,0,30.2,0,22.8,23,0.7,,
,2016/8/1,15:19:26,137,84.6,84.1,84.8,85.1,85.7,82.9,28.4,0,0,16.1,30.6,30.6,1.2,21.3,182,0,30,0,22.8,23,0.6,,
,2016/8/1,15:19:46,137,84.6,84.1,84.8,85,85.7,82.8,28.4,0,0,16.2,30.7,30.7,1.2,21.3,182,0,30,0,22.8,23,0.7,,
,2016/8/1,15:20:06,137,84.6,84.1,84.8,85,85.7,82.8,28.4,0,0,16.1,30.8,31,1.2,21.3,181,0,30.3,0,22.8,23,0.7,,
,2016/8/1,15:20:26,137,84.6,84.1,84.8,85.1,85.8,82.9,28.4,0,0,16,30.8,30.9,1.1,21.3,181,0,30.1,0,22.8,23,0.8,,
,2016/8/1,15:20:46,137,84.6,84.1,84.8,85,85.7,82.8,28.4,0,0,16.1,30.6,30.6,1,21.3,182,0,30,0,22.8,23,0.6,,
,2016/8/1,15:21:06,137,84.6,84.1,84.8,85,85.7,82.7,28.4,0,0,16.1,30.7,30.8,1.1,21.3,181,0,30.1,0,22.8,23,0.7,,
,2016/8/1,15:21:26,137,84.6,84.1,84.8,85,85.7,82.7,28.4,0,0,16,30.7,30.8,1.2,21.3,181,0,30.2,0,22.8,23,0.6,,
,2016/8/1,15:21:46,137,84.6,84.1,84.8,85,85.7,82.7,28.4,0,0,16.1,30.7,30.8,1.1,21.3,181,0,30.2,0,22.8,23,0.6,,
,2016/8/1,15:22:06,137,84.6,84.1,84.8,85,85.7,82.7,28.4,0,0,16,31,31.1,1.2,21.3,181,0,30.2,0,22.8,23,0.8,,
,2016/8/1,15:22:26,137,84.6,84.1,84.8,85.1,85.8,82.7,28.4,0,0,16,30.8,30.8,1.1,21.3,181,0,30,0,22.8,23,0.8,,
,2016/8/1,15:22:46,137,84.6,84.1,84.8,85,85.8,82.7,28.3,0,0,16,30.8,30.7,1.2,21.3,181,0,30,0,22.8,23,0.7,,
,2016/8/1,15:23:06,137,84.6,84.1,84.8,85,85.8,82.8,28.4,0,0,16,30.4,30.5,1.2,21.3,181,0,30,0,22.8,23,0.5,,
,2016/8/1,15:23:26,137,84.6,84.1,84.8,85,85.8,82.8,28.4,0,0,16,30.7,30.7,1.2,21.3,181,0,30,0,22.8,23,0.7,,
,2016/8/1,15:23:46,137,84.6,84.1,84.8,85,85.8,82.8,28.4,0,0,16.3,30.9,31,1.1,21.3,181,0,30.3,0,22.9,23,0.6,,
,2016/8/1,15:24:06,137,84.6,84.1,84.8,85.1,85.9,82.9,28.5,0,0,16,30.6,30.5,1.3,21.3,180,0,30,0,22.9,23,0.6,,
,2016/8/1,15:24:26,137,84.6,84.1,84.8,85,85.7,82.8,28.4,0,0,16.1,30.6,30.8,1.2,21.3,181,0,30.1,0,22.9,23,0.7,,
,2016/8/1,15:24:46,137,84.6,84.1,84.8,85.1,85.8,82.9,28.4,0,0,16.1,30.7,30.9,1.2,21.3,181,0,30.1,0,22.9,23,0.8,,
,2016/8/1,15:25:06,137,84.6,84.1,84.8,85,85.8,82.8,28.4,0,0,16.1,30.5,30.6,1.2,21.3,181,0,29.9,0,22.9,23,0.7,,
,2016/8/1,15:25:26,137,84.6,84.1,84.8,85,85.8,82.8,28.4,0,0,16.1,30.8,30.9,1.2,21.3,181,0,30.2,0,22.8,23,0.7,,
,2016/8/1,15:25:46,137,84.7,84.1,84.8,85,85.9,82.8,28.3,0,0,16.1,30.9,30.9,1.2,21.3,181,0,30.2,0,22.8,23,0.7,,
,2016/8/1,15:26:06,136,84.6,84.1,84.8,85.1,85.8,82.9,28.4,0,0,16.1,30.7,30.7,1.2,21.3,181,0,30,0,22.8,23,0.7,,
,2016/8/1,15:26:26,136,84.6,84.1,84.8,85,85.8,82.8,28.3,0,0,16.1,30.6,30.6,1.1,21.3,181,0,30,0,22.8,23,0.6,,
,2016/8/1,15:26:46,136,84.6,84.1,84.8,85,85.9,82.9,28.4,0,0,16.2,30.9,30.8,1.1,21.3,181,0,30.2,0,22.8,23,0.7,,
,2016/8/1,15:27:06,136,84.6,84.1,84.8,85,85.8,82.9,28.3,0,0,16.1,30.6,30.7,1.1,21.3,181,0,30,0,22.8,23,0.8,,
,2016/8/1,15:27:26,136,84.6,84.1,84.8,85,86,82.9,28.3,0,0,16.1,30.8,30.8,1.2,21.3,181,0,30.2,0,22.8,23,0.6,,
,2016/8/1,15:27:46,136,84.6,84.1,84.8,85.1,86,83,28.4,0,0,16.1,30.9,30.9,1.2,21.3,180,0,30.3,0,22.8,23,0.6,,
,2016/8/1,15:28:06,136,84.6,84.1,84.8,85.1,85.9,83,28.4,0,0,16.1,30.7,30.8,1.2,21.3,181,0,30,0,22.8,23,0.7,,
,2016/8/1,15:28:26,136,84.6,84.1,84.8,85.1,86,83.1,28.4,0,0,16.1,30.7,30.8,1.2,21.3,180,0,30.1,0,22.8,23,0.6,,
,2016/8/1,15:28:46,136,84.6,84.1,84.8,85,85.9,83,28.3,0,0,15.9,30.9,31,1.1,21.3,181,0,30.2,0,22.8,23,0.8,,
,2016/8/1,15:29:06,136,84.6,84,84.8,85.1,86,83,28.4,0,0,16,30.9,30.9,1.1,21.3,180,0,30,0,22.8,23,0.9,,
,2016/8/1,15:29:26,136,84.6,84.1,84.8,85.1,85.9,83,28.4,0,0,16.1,30.7,30.8,1.1,21.3,181,0,30.1,0,22.8,23,0.8,,
,2016/8/1,15:29:46,137,84.7,84.1,84.9,85,85.9,83,28.3,0,0,16,30.7,30.8,1.2,21.3,180,0,30.2,0,22.8,23,0.7,,
,2016/8/1,15:30:06,136,84.6,84.1,84.8,85.1,86,83.1,28.4,0,0,16.1,30.6,30.6,1.2,21.3,180,0,30,0,22.8,23,0.6,,
,2016/8/1,15:30:26,137,84.7,84.1,84.9,85.1,86,83.1,28.5,0,0,16.1,30.8,30.9,1.2,21.3,180,0,30.1,0,22.8,23,0.8,,
,2016/8/1,15:30:46,136,84.6,84.1,84.8,85,86,83,28.4,0,0,16,30.9,30.8,1.1,21.3,180,0,30.2,0,22.8,23,0.6,,
,2016/8/1,15:31:06,136,84.6,84.1,84.8,85.1,86,83.1,28.4,0,0,16.2,30.5,30.6,1.2,21.3,180,0,29.9,0,22.8,23,0.7,,
,2016/8/1,15:31:26,136,84.6,84.1,84.8,85.1,86.1,83.1,28.4,0,0,16.2,30.7,30.6,1,21.3,181,0,30,0,22.8,23,0.6,,
,2016/8/1,15:31:46,136,84.6,84.1,84.9,85.1,85.9,83.1,28.4,0,0,16,30.9,31,1.2,21.3,180,0,30.3,0,22.8,23,0.7,,
,2016/8/1,15:32:06,135,84.6,84.1,84.8,85.2,85.9,83.1,28.4,0,0,16.2,30.7,30.9,1.1,21.3,180,0,30.1,0,22.8,23,0.7,,
,2016/8/1,15:32:26,135,84.6,84,84.8,85.1,85.9,83.2,28.5,0,0,16.1,30.6,30.6,1.2,21.3,179,0,30.1,0,22.8,23,0.6,,
,2016/8/1,15:32:46,136,84.6,84.1,84.9,85.1,86.1,83.2,28.5,0,0,16.1,30.9,30.9,1.2,21.3,180,0,30.1,0,22.8,23,0.7,,
,2016/8/1,15:33:06,136,84.6,84.1,84.9,85.2,86,83.2,28.5,0,0,16,30.5,30.6,1.2,21.3,180,0,29.9,0,22.8,23,0.7,,
,2016/8/1,15:33:26,135,84.6,84.1,84.8,85.1,86,83.2,28.4,0,0,16.2,30.8,30.9,1.1,21.3,180,0,30.1,0,22.8,23,0.7,,
,2016/8/1,15:33:46,136,84.6,84.1,84.8,85.1,86,83.2,28.4,0,0,16.1,30.6,30.7,1.2,21.3,179,0,30.1,0,22.8,23,0.7,,
,2016/8/1,15:34:06,135,84.6,84.1,84.8,85.1,86,83.2,28.4,0,0,16.2,30.6,30.8,1.1,21.3,179,0,30.1,0,22.8,23,0.7,,
,2016/8/1,15:34:26,136,84.6,84.1,84.8,85.1,86.1,83.2,28.5,0,0,16.1,30.9,30.9,1,21.3,180,0,30.3,0,22.8,23,0.6,,
,2016/8/1,15:34:46,136,84.7,84.1,84.8,85,86,83.2,28.4,0,0,16,30.8,30.8,1.1,21.3,180,0,30.1,0,22.8,23,0.7,,
,2016/8/1,15:35:06,136,84.6,84.1,84.8,85.1,86,83.2,28.4,0,0,16,30.7,30.9,1.1,21.3,179,0,30.2,0,22.8,23,0.7,,
,2016/8/1,15:35:26,136,84.6,84.1,84.9,85.1,86,83.2,28.4,0,0,16.2,30.6,30.7,1.1,21.3,179,0,30,0,22.8,23,0.7,,
,2016/8/1,15:35:46,136,84.6,84.1,84.9,85.1,86,83.2,28.5,0,0,16.1,30.6,30.7,1.1,21.3,180,0,30.1,0,22.8,23,0.5,,
,2016/8/1,15:36:06,135,84.6,84,84.8,85.1,86,83.2,28.5,0,0,16,30.9,31,1.2,21.3,180,0,30.2,0,22.8,23,0.8,,
,2016/8/1,15:36:26,136,84.6,84.2,84.9,85.1,85.9,83.2,28.4,0,0,16,30.7,30.8,1.2,21.3,180,0,30.1,0,22.8,23,0.7,,
,2016/8/1,15:36:46,135,84.6,84.1,84.7,85.1,85.9,83.1,28.4,0,0,16.1,30.6,30.7,1,21.3,179,0,30.1,0,22.8,23,0.6,,
,2016/8/1,15:37:06,136,84.6,84.1,84.8,85.1,85.8,83.2,28.5,0,0,16.1,30.8,30.9,1.2,21.3,180,0,30.1,0,22.8,23,0.6,,
,2016/8/1,15:37:26,135,84.6,84.1,84.8,85.1,85.9,83.1,28.4,0,0,16.1,30.8,30.8,1.2,21.3,180,0,30,0,22.8,23,0.8,,
